competition_id,season,match_id,match_name,match_type,match_order,match_date,match_start_time,match_end_date,match_end_time,timezone,ground_id,ground_name,city,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_name,away_team_logo,toss_winner,first_batting_team,second_batting_team,first_innings_summary,second_innings_summary,first_innings_run_rate,second_innings_run_rate,result
10003,2011,10251,Chennai Super Kings VS Royal Challengers Bangalore,T20,74th  T20I,28 May 2011,20:00,28 May 2011,23:00,Asia/Kolkata,73,M. A. Chidambaram Stadium,Chennai,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,205/5 (20 Overs),147/8 (20 Overs),10.25,7.35,Chennai Super Kings won by 58 runs
10003,2011,10250,Royal Challengers Bangalore VS Mumbai Indians,T20,73rd  T20I,27 May 2011,20:00,27 May 2011,23:00,Asia/Kolkata,73,M. A. Chidambaram Stadium,Chennai,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,185/4 (20 Overs),142/8 (20 Overs),9.25,7.10,Royal Challengers Bangalore won by 43 runs
10003,2011,10249,Kolkata Knight Riders VS Mumbai Indians,T20,72nd  T20I,25 May 2011,20:00,25 May 2011,23:00,Asia/Kolkata,21,Wankhede Stadium,Mumbai,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,147/7 (20 Overs),148/6 (19.2 Overs),7.35,7.65,Mumbai Indians won by 4 wickets
10003,2011,10248,Royal Challengers Bangalore VS Chennai Super Kings,T20,71st T20I,24 May 2011,20:00,24 May 2011,23:00,Asia/Kolkata,21,Wankhede Stadium,Mumbai,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,175/4 (20 Overs),177/4 (19.4 Overs),8.75,9.00,Chennai Super Kings won by 6 wickets
10003,2011,10247,Kolkata Knight Riders VS Mumbai Indians,T20,70th  T20I,22 May 2011,20:00,22 May 2011,23:00,Asia/Kolkata,19,Eden Gardens,Kolkata,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,175/7 (20 Overs),178/5 (20 Overs),8.75,8.90,Mumbai Indians won by 5 wickets
10003,2011,10246,Royal Challengers Bangalore VS Chennai Super Kings,T20,69th  T20I,22 May 2011,16:00,22 May 2011,23:00,Asia/Kolkata,70,M. Chinnaswamy Stadium,Bengaluru,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,Chennai Super Kings,Chennai Super Kings,Royal Challengers Bangalore,128/8 (20 Overs),129/2 (18 Overs),6.40,7.16,Royal Challengers Bangalore won by 8 wickets
10003,2011,10245,Delhi Daredevils VS Pune Warriors India,T20,68th  T20I,21 May 2011,20:00,21 May 2011,23:00,Asia/Kolkata,17,Arun Jaitley Stadium,Delhi,14,Delhi Daredevils,https://scores.iplt20.com/ipl/teamlogos/DD.png,78,Pune Warriors India,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/PWI.png,Pune Warriors India,Delhi Daredevils,Pune Warriors India,56/3 (10.1 Overs),,5.50,,No result
10003,2011,10244,Punjab Kings VS Deccan Chargers,T20,67th  T20I,21 May 2011,16:00,21 May 2011,23:00,Asia/Kolkata,80,HPCA Stadium,Dharamsala,15,Punjab Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,36,Deccan Chargers,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,Deccan Chargers,Deccan Chargers,Punjab Kings,198/2 (20 Overs),116/10 (19 Overs),9.90,6.10,Deccan Chargers won by 82 runs
10003,2011,10243,Mumbai Indians VS Rajasthan Royals,T20,66th  T20I,20 May 2011,20:00,20 May 2011,23:00,Asia/Kolkata,21,Wankhede Stadium,Mumbai,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,18,Rajasthan Royals,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,133/5 (20 Overs),134/0 (13.1 Overs),6.65,10.17,Rajasthan Royals won by 10 wickets
10003,2011,10242,Pune Warriors India VS Kolkata Knight Riders,T20,65th  T20I,19 May 2011,20:00,19 May 2011,23:00,Asia/Kolkata,69,DY Patil Stadium,NAVI MUMBAI,78,Pune Warriors India,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/PWI.png,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,Kolkata Knight Riders,Pune Warriors India,Kolkata Knight Riders,118/7 (20 Overs),119/3 (16.4 Overs),5.90,7.14,Kolkata Knight Riders won by 7 wickets
