competition_id,season,match_id,match_name,match_type,match_order,match_date,match_start_time,match_end_date,match_end_time,timezone,ground_id,ground_name,city,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_name,away_team_logo,toss_winner,first_batting_team,second_batting_team,first_innings_summary,second_innings_summary,first_innings_run_rate,second_innings_run_rate,result
10004,2012,10326,Kolkata Knight Riders VS Chennai Super Kings,T20,75th  T20I,27 May 2012,20:00,27 May 2012,23:00,Asia/Kolkata,73,M. A. Chidambaram Stadium,Chennai,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,Chennai Super Kings,Chennai Super Kings,Kolkata Knight Riders,190/3 (20 Overs),192/5 (19.4 Overs),9.50,9.76,Kolkata Knight Riders won by 5 wickets
10004,2012,10325,Chennai Super Kings VS Delhi Daredevils,T20,74th  T20I,25 May 2012,20:00,25 May 2012,23:00,Asia/Kolkata,73,M. A. Chidambaram Stadium,Chennai,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,14,Delhi Daredevils,https://scores.iplt20.com/ipl/teamlogos/DD.png,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,222/5 (20 Overs),136/10 (16.5 Overs),11.10,8.07,Chennai Super Kings won by 86 runs
10004,2012,10324,Mumbai Indians VS Chennai Super Kings,T20,73rd  T20I,23 May 2012,20:00,23 May 2012,23:00,Asia/Kolkata,70,M. Chinnaswamy Stadium,Bengaluru,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,187/5 (20 Overs),149/9 (20 Overs),9.35,7.45,Chennai Super Kings won by 38 runs
10004,2012,10323,Delhi Daredevils VS Kolkata Knight Riders,T20,72nd  T20I,22 May 2012,20:00,22 May 2012,23:00,Asia/Kolkata,0,,Pune,14,Delhi Daredevils,https://scores.iplt20.com/ipl/teamlogos/DD.png,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils,162/4 (20 Overs),144/8 (20 Overs),8.10,7.20,Kolkata Knight Riders won by 18 runs
10004,2012,10322,Rajasthan Royals VS Mumbai Indians,T20,71st T20I,20 May 2012,20:00,20 May 2012,23:00,Asia/Kolkata,20,Sawai Mansingh Stadium,Jaipur,18,Rajasthan Royals,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,Mumbai Indians,Rajasthan Royals,Mumbai Indians,162/6 (20 Overs),163/0 (18 Overs),8.10,9.05,Mumbai Indians won by 10 wickets
10004,2012,10321,Deccan Chargers VS Royal Challengers Bangalore,T20,70th  T20I,20 May 2012,16:00,20 May 2012,23:00,Asia/Kolkata,72,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,36,Deccan Chargers,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,132/7 (20 Overs),123/9 (20 Overs),6.60,6.15,Deccan Chargers won by 9 runs
10004,2012,10320,Pune Warriors India VS Kolkata Knight Riders,T20,69th  T20I,19 May 2012,20:00,19 May 2012,23:00,Asia/Kolkata,0,,Pune,78,Pune Warriors India,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/PWI.png,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,Kolkata Knight Riders,Kolkata Knight Riders,Pune Warriors India,136/4 (20 Overs),102/8 (20 Overs),6.80,5.10,Kolkata Knight Riders won by 34 runs
10004,2012,10319,Punjab Kings VS Delhi Daredevils,T20,68th  T20I,19 May 2012,16:00,19 May 2012,23:00,Asia/Kolkata,80,HPCA Stadium,Dharamsala,15,Punjab Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,14,Delhi Daredevils,https://scores.iplt20.com/ipl/teamlogos/DD.png,Delhi Daredevils,Punjab Kings,Delhi Daredevils,141/8 (20 Overs),145/4 (18.2 Overs),7.05,7.90,Delhi Daredevils won by 6 wickets
10004,2012,10318,Deccan Chargers VS Rajasthan Royals,T20,67th  T20I,18 May 2012,20:00,18 May 2012,23:00,Asia/Kolkata,72,Rajiv Gandhi Intl. Cricket Stadium,Hyderabad,36,Deccan Chargers,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,18,Rajasthan Royals,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,Rajasthan Royals,Rajasthan Royals,Deccan Chargers,126/8 (20 Overs),128/5 (18.4 Overs),6.30,6.85,Deccan Chargers won by 5 wickets
10004,2012,10317,Delhi Daredevils VS Royal Challengers Bangalore,T20,66th  T20I,17 May 2012,20:00,17 May 2012,23:00,Asia/Kolkata,17,Arun Jaitley Stadium,Delhi,14,Delhi Daredevils,https://scores.iplt20.com/ipl/teamlogos/DD.png,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Daredevils,215/1 (20 Overs),194/9 (20 Overs),10.75,9.70,Royal Challengers Bangalore won by 21 runs
10004,2012,10316,Punjab Kings VS Chennai Super Kings,T20,65th  T20I,17 May 2012,16:00,17 May 2012,23:00,Asia/Kolkata,80,HPCA Stadium,Dharamsala,15,Punjab Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,Chennai Super Kings,Chennai Super Kings,Punjab Kings,120/7 (20 Overs),123/4 (16.3 Overs),6.00,7.45,Punjab Kings won by 6 wickets
10004,2012,10315,Mumbai Indians VS Kolkata Knight Riders,T20,64th  T20I,16 May 2012,20:00,16 May 2012,23:00,Asia/Kolkata,21,Wankhede Stadium,Mumbai,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,140/7 (20 Overs),108/10 (19.1 Overs),7.00,5.63,Kolkata Knight Riders won by 32 runs
