competition_id,season,match_id,match_name,match_type,match_order,match_date,match_start_time,match_end_date,match_end_time,timezone,ground_id,ground_name,city,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_name,away_team_logo,toss_winner,first_batting_team,second_batting_team,first_innings_summary,second_innings_summary,first_innings_run_rate,second_innings_run_rate,result
60,2022,531,Gujarat Titans VS Rajasthan Royals,T20 (N),Final,29 May 2022,20:00,29 May 2022,23:30,Asia/Kolkata,55,Narendra Modi Stadium,Ahmedabad,35,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,18,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/RR.png,Rajasthan Royals,Rajasthan Royals,Gujarat Titans,130/9 (20.0 Overs),133/3 (18.1 Overs),6.5,7.32,Gujarat Titans Won by 7  Wickets (Winners)
60,2022,530,Rajasthan Royals VS Royal Challengers Bangalore,T20 (N),Qualifier 2,27 May 2022,19:30,27 May 2022,23:30,Asia/Kolkata,55,Narendra Modi Stadium,Ahmedabad,18,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/RR.png,19,Royal Challengers Bangalore,https://scores.iplt20.com/ipl/teamlogos/RCB.png,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,157/8 (20.0 Overs),161/3 (18.1 Overs),7.85,8.86,Rajasthan Royals Won by 7 Wickets (Qualified)
60,2022,529,Lucknow Super Giants VS Royal Challengers Bangalore,T20 (N),Eliminator,25 May 2022,19:30,25 May 2022,23:30,Asia/Kolkata,19,Eden Gardens,Kolkata,77,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/LSG.png,19,Royal Challengers Bangalore,https://scores.iplt20.com/ipl/teamlogos/RCB.png,Lucknow Super Giants,Royal Challengers Bangalore,Lucknow Super Giants,207/4 (20.0 Overs),193/6 (20.0 Overs),10.35,9.65,Royal Challengers Bangalore Won by 14 Runs (Qualified)
60,2022,528,Gujarat Titans VS Rajasthan Royals,T20 (N),Qualifier 1,24 May 2022,19:30,24 May 2022,23:30,Asia/Kolkata,19,Eden Gardens,Kolkata,35,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,18,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/RR.png,Gujarat Titans,Rajasthan Royals,Gujarat Titans,188/6 (20.0 Overs),191/3 (19.3 Overs),9.4,9.79,Gujarat Titans Won by 7  Wickets (Qualified)
60,2022,525,Sunrisers Hyderabad VS Punjab Kings,T20 (N),70th  T20I,22 May 2022,19:30,22 May 2022,23:30,Asia/Kolkata,21,Wankhede Stadium,Mumbai,20,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,15,Punjab Kings,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,Sunrisers Hyderabad,Sunrisers Hyderabad,Punjab Kings,157/8 (20.0 Overs),160/5 (15.1 Overs),7.85,10.55,Punjab Kings Won by 5  Wickets 
60,2022,524,Mumbai Indians VS Delhi Capitals,T20 (N),69th  T20I,21 May 2022,19:30,21 May 2022,23:30,Asia/Kolkata,21,Wankhede Stadium,Mumbai,17,Mumbai Indians,https://scores.iplt20.com/ipl/teamlogos/MI.png,14,Delhi Capitals,https://scores.iplt20.com/ipl/teamlogos/DC.png,Mumbai Indians,Delhi Capitals,Mumbai Indians,159/7 (20.0 Overs),160/5 (19.1 Overs),7.95,8.35,Mumbai Indians Won by 5  Wickets 
60,2022,523,Rajasthan Royals VS Chennai Super Kings,T20 (N),68th  T20I,20 May 2022,19:30,20 May 2022,23:30,Asia/Kolkata,68,Brabourne - CCI,Mumbai,18,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/RR.png,13,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,150/6 (20.0 Overs),151/5 (19.4 Overs),7.5,7.68,Rajasthan Royals Won by 5  Wickets 
60,2022,522,Royal Challengers Bangalore VS Gujarat Titans,T20 (N),67th  T20I,19 May 2022,19:30,19 May 2022,23:30,Asia/Kolkata,21,Wankhede Stadium,Mumbai,19,Royal Challengers Bangalore,https://scores.iplt20.com/ipl/teamlogos/RCB.png,35,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,Gujarat Titans,Gujarat Titans,Royal Challengers Bangalore,168/5 (20.0 Overs),170/2 (18.4 Overs),8.4,9.11,Royal Challengers Bangalore Won by 8  Wickets 
60,2022,521,Kolkata Knight Riders VS Lucknow Super Giants,T20 (N),66th  T20I,18 May 2022,19:30,18 May 2022,23:30,Asia/Kolkata,69,DY Patil Stadium,NAVI MUMBAI,16,Kolkata Knight Riders,https://scores.iplt20.com/ipl/teamlogos/KKR.png,77,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/LSG.png,Lucknow Super Giants,Lucknow Super Giants,Kolkata Knight Riders,210/0 (20.0 Overs),208/8 (20.0 Overs),10.5,10.4,Lucknow Super Giants Won by 2 Runs 
60,2022,520,Mumbai Indians VS Sunrisers Hyderabad,T20 (N),65th  T20I,17 May 2022,19:30,17 May 2022,23:30,Asia/Kolkata,21,Wankhede Stadium,Mumbai,17,Mumbai Indians,https://scores.iplt20.com/ipl/teamlogos/MI.png,20,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,193/6 (20.0 Overs),190/7 (20.0 Overs),9.65,9.5,Sunrisers Hyderabad Won by 3  Runs 
