competition_id,season,match_id,match_name,match_type,match_order,match_date,match_start_time,match_end_date,match_end_time,timezone,ground_id,ground_name,city,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_name,away_team_logo,toss_winner,first_batting_team,second_batting_team,first_innings_summary,second_innings_summary,first_innings_run_rate,second_innings_run_rate,result
10012,2020,10831,Mumbai Indians VS Delhi Capitals,T20,Final,10 Nov 2020,18:00,10 Nov 2020,23:00,Asia/Kolkata,51,Dubai International Cricket Stadium,Dubai,17,Mumbai Indians,,14,Delhi Capitals,,Delhi Capitals,Delhi Capitals,Mumbai Indians,156/7 (20 Overs),157/5 (18.4 Overs),7.80,8.41,Mumbai Indians won by 5 wickets
10012,2020,10829,Delhi Capitals VS Sunrisers Hyderabad,T20,59th  T20,8 Nov 2020,18:00,8 Nov 2020,23:00,Asia/Kolkata,85,Sheikh Zayed Cricket Stadium,Abu Dhabi,14,Delhi Capitals,,20,Sunrisers Hyderabad,,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,189/3 (20 Overs),172/8 (20 Overs),9.45,8.60,Delhi Capitals won by 17 runs
10012,2020,10827,Sunrisers Hyderabad VS Royal Challengers Bangalore,T20,58th  T20,6 Nov 2020,18:00,6 Nov 2020,23:00,Asia/Kolkata,85,Sheikh Zayed Cricket Stadium,Abu Dhabi,20,Sunrisers Hyderabad,,19,Royal Challengers Bangalore,,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,131/7 (20 Overs),132/4 (19.4 Overs),6.55,6.71,Sunrisers Hyderabad won by 6 wickets
10012,2020,10826,Mumbai Indians VS Delhi Capitals,T20,57th  T20,5 Nov 2020,18:00,5 Nov 2020,23:00,Asia/Kolkata,51,Dubai International Cricket Stadium,Dubai,17,Mumbai Indians,,14,Delhi Capitals,,Delhi Capitals,Mumbai Indians,Delhi Capitals,200/5 (20 Overs),143/8 (20 Overs),10.00,7.15,Mumbai Indians won by 57 runs
10012,2020,10823,Sunrisers Hyderabad VS Mumbai Indians,T20,56th  T20,3 Nov 2020,18:00,3 Nov 2020,23:00,Asia/Kolkata,86,Sharjah Cricket Stadium,Sharjah,20,Sunrisers Hyderabad,,17,Mumbai Indians,,Mumbai Indians,Mumbai Indians,Sunrisers Hyderabad,149/8 (20 Overs),151/0 (17.1 Overs),7.45,8.79,Sunrisers Hyderabad won by 10 wickets
10012,2020,10822,Delhi Capitals VS Royal Challengers Bangalore,T20,55th  T20,2 Nov 2020,18:00,2 Nov 2020,23:00,Asia/Kolkata,85,Sheikh Zayed Cricket Stadium,Abu Dhabi,14,Delhi Capitals,,19,Royal Challengers Bangalore,,Royal Challengers Bangalore,Royal Challengers Bangalore,Delhi Capitals,152/7 (20 Overs),154/4 (19 Overs),7.60,8.10,Delhi Capitals won by 6 wickets
10012,2020,10821,Kolkata Knight Riders VS Rajasthan Royals,T20,54th  T20,1 Nov 2020,18:00,1 Nov 2020,23:00,Asia/Kolkata,51,Dubai International Cricket Stadium,Dubai,16,Kolkata Knight Riders,,18,Rajasthan Royals,,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,191/7 (20 Overs),131/9 (20 Overs),9.55,6.55,Kolkata Knight Riders won by 60 runs
10012,2020,10820,Chennai Super Kings VS Punjab Kings,T20,53rd  T20,1 Nov 2020,14:00,1 Nov 2020,23:00,Asia/Kolkata,85,Sheikh Zayed Cricket Stadium,Abu Dhabi,13,Chennai Super Kings,,15,Punjab Kings,,Punjab Kings,Punjab Kings,Chennai Super Kings,153/6 (20 Overs),154/1 (18.5 Overs),7.65,8.17,Chennai Super Kings won by 9 wickets
10012,2020,10819,Royal Challengers Bangalore VS Sunrisers Hyderabad,T20,52nd  T20,31 Oct 2020,18:00,31 Oct 2020,23:00,Asia/Kolkata,86,Sharjah Cricket Stadium,Sharjah,19,Royal Challengers Bangalore,,20,Sunrisers Hyderabad,,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,120/7 (20 Overs),121/5 (14.1 Overs),6.00,8.54,Sunrisers Hyderabad won by 5 wickets
10012,2020,10818,Delhi Capitals VS Mumbai Indians,T20,51st T20,31 Oct 2020,14:00,31 Oct 2020,23:00,Asia/Kolkata,51,Dubai International Cricket Stadium,Dubai,14,Delhi Capitals,,17,Mumbai Indians,,Mumbai Indians,Delhi Capitals,Mumbai Indians,110/9 (20 Overs),111/1 (14.2 Overs),5.50,7.74,Mumbai Indians won by 9 wickets
