competition_id,season,match_id,match_name,match_type,match_order,match_date,match_start_time,match_end_date,match_end_time,timezone,ground_id,ground_name,city,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_name,away_team_logo,toss_winner,first_batting_team,second_batting_team,first_innings_summary,second_innings_summary,first_innings_run_rate,second_innings_run_rate,result
10002,2010,10177,Chennai Super Kings VS Mumbai Indians,T20,60th  T20I,25 Apr 2010,20:00,25 Apr 2010,23:00,Asia/Kolkata,69,DY Patil Stadium,NAVI MUMBAI,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,Mumbai Indians,Chennai Super Kings,Mumbai Indians,168/5 (20 Overs),146/9 (20 Overs),8.40,7.30,Chennai Super Kings won by 22 runs
10002,2010,10176,Royal Challengers Bangalore VS Deccan Chargers,T20,59th  T20I,24 Apr 2010,20:00,24 Apr 2010,23:00,Asia/Kolkata,69,DY Patil Stadium,NAVI MUMBAI,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,36,Deccan Chargers,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,Deccan Chargers,Deccan Chargers,Royal Challengers Bangalore,82/10 (18.3 Overs),86/1 (13.5 Overs),4.43,6.21,Royal Challengers Bangalore won by 9 wickets
10002,2010,10175,Chennai Super Kings VS Deccan Chargers,T20,58th  T20I,22 Apr 2010,20:00,22 Apr 2010,23:00,Asia/Kolkata,69,DY Patil Stadium,NAVI MUMBAI,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,36,Deccan Chargers,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,Deccan Chargers,Chennai Super Kings,Deccan Chargers,142/7 (20 Overs),104/10 (19.2 Overs),7.10,5.37,Chennai Super Kings won by 38 runs
10002,2010,10174,Royal Challengers Bangalore VS Mumbai Indians,T20,57th  T20I,21 Apr 2010,20:00,21 Apr 2010,23:00,Asia/Kolkata,69,DY Patil Stadium,NAVI MUMBAI,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,Mumbai Indians,Mumbai Indians,Royal Challengers Bangalore,184/5 (20 Overs),149/9 (20 Overs),9.20,7.45,Mumbai Indians won by 35 runs
10002,2010,10173,Kolkata Knight Riders VS Mumbai Indians,T20,56th  T20I,19 Apr 2010,20:00,19 Apr 2010,23:00,Asia/Kolkata,19,Eden Gardens,Kolkata,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,Mumbai Indians,Mumbai Indians,Kolkata Knight Riders,133/8 (20 Overs),135/1 (17.3 Overs),6.65,7.71,Kolkata Knight Riders won by 9 wickets
10002,2010,10172,Delhi Daredevils VS Deccan Chargers,T20,55th  T20I,18 Apr 2010,20:00,18 Apr 2010,23:00,Asia/Kolkata,17,Arun Jaitley Stadium,Delhi,14,Delhi Daredevils,https://scores.iplt20.com/ipl/teamlogos/DD.png,36,Deccan Chargers,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,Deccan Chargers,Deccan Chargers,Delhi Daredevils,145/7 (20 Overs),134/7 (20 Overs),7.25,6.70,Deccan Chargers won by 11 runs
10002,2010,10171,Punjab Kings VS Chennai Super Kings,T20,54th  T20I,18 Apr 2010,16:00,18 Apr 2010,23:00,Asia/Kolkata,80,HPCA Stadium,Dharamsala,15,Punjab Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,13,Chennai Super Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-csk.png,Chennai Super Kings,Punjab Kings,Chennai Super Kings,192/3 (20 Overs),195/4 (19.4 Overs),9.60,9.91,Chennai Super Kings won by 6 wickets
10002,2010,10170,Kolkata Knight Riders VS Rajasthan Royals,T20,53rd  T20I,17 Apr 2010,20:00,17 Apr 2010,23:00,Asia/Kolkata,19,Eden Gardens,Kolkata,16,Kolkata Knight Riders,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-kkr.png,18,Rajasthan Royals,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rr.png,Rajasthan Royals,Rajasthan Royals,Kolkata Knight Riders,132/9 (20 Overs),133/2 (16.1 Overs),6.60,8.22,Kolkata Knight Riders won by 8 wickets
10002,2010,10169,Royal Challengers Bangalore VS Mumbai Indians,T20,52nd  T20I,17 Apr 2010,16:00,17 Apr 2010,23:00,Asia/Kolkata,70,M. Chinnaswamy Stadium,Bengaluru,19,Royal Challengers Bangalore,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-rcb.png,17,Mumbai Indians,https://livescores-bccitv.epicon.in/ipl/teamlogos/ipl-mi.png,Mumbai Indians,Mumbai Indians,Royal Challengers Bangalore,191/4 (20 Overs),134/9 (20 Overs),9.55,6.70,Mumbai Indians won by 57 runs
10002,2010,10168,Punjab Kings VS Deccan Chargers,T20,51st T20I,16 Apr 2010,20:00,16 Apr 2010,23:00,Asia/Kolkata,80,HPCA Stadium,Dharamsala,15,Punjab Kings,https://livescores-bccitv.epicon.in/ipl/teamlogos/pk.png,36,Deccan Chargers,https://ipl-stats-sports-mechanic.s3.ap-south-1.amazonaws.com/ipl/teamlogos/DEC.png,Deccan Chargers,Punjab Kings,Deccan Chargers,174/3 (20 Overs),178/5 (19.1 Overs),8.70,9.28,Deccan Chargers won by 5 wickets
