competition_id,season,match_id,match_name,match_type,match_order,match_date,match_start_time,match_end_date,match_end_time,timezone,ground_id,ground_name,city,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_name,away_team_logo,toss_winner,first_batting_team,second_batting_team,first_innings_summary,second_innings_summary,first_innings_run_rate,second_innings_run_rate,result
148,2024,1456,Kolkata Knight Riders vs Sunrisers Hyderabad,T20 (N),Final,26 May 2024,19:30,26 May 2024,23:59,Asia/Kolkata,18,MA Chidambaram Stadium,Chennai,16,Kolkata Knight Riders,https://scores.iplt20.com/ipl/teamlogos/KKR.png,20,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,113/10 (18.3 Overs),114/2 (10.3 Overs),6.11,10.86,Kolkata Knight Riders Won by 8  Wickets (Winners)
148,2024,1455,Sunrisers Hyderabad vs Rajasthan Royals,T20 (N),Qualifier 2,24 May 2024,19:30,24 May 2024,23:30,Asia/Kolkata,18,MA Chidambaram Stadium,Chennai,20,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,18,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/sSNjJEkBAx1742900310RR---New-Logo.png,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,175/9 (20.0 Overs),139/7 (20.0 Overs),8.75,6.95,Sunrisers Hyderabad Won by 36  Runs (Qualified)
148,2024,1454,Rajasthan Royals vs Royal Challengers Bengaluru,T20 (N),Eliminator,22 May 2024,19:30,22 May 2024,23:30,Asia/Kolkata,55,Narendra Modi Stadium,Ahmedabad,18,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/sSNjJEkBAx1742900310RR---New-Logo.png,19,Royal Challengers Bengaluru,https://scores.iplt20.com/ipl/teamlogos/NVAlbtIyB81740555172aFPMviEPyJ1710927747rcb.png,Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,172/8 (20.0 Overs),174/6 (19.0 Overs),8.6,9.16,Rajasthan Royals Won by 4   Wickets (Qualified)
148,2024,1453,Kolkata Knight Riders vs Sunrisers Hyderabad,T20 (N),Qualifier 1,21 May 2024,19:30,21 May 2024,23:30,Asia/Kolkata,55,Narendra Modi Stadium,Ahmedabad,16,Kolkata Knight Riders,https://scores.iplt20.com/ipl/teamlogos/KKR.png,20,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,Sunrisers Hyderabad,Sunrisers Hyderabad,Kolkata Knight Riders,159/10 (19.3 Overs),164/2 (13.4 Overs),8.15,12,Kolkata Knight Riders Won by 8   Wickets (Qualified)
148,2024,1452,Rajasthan Royals vs Kolkata Knight Riders,T20 (N),Match 70,19 May 2024,19:30,20 May 2024,23:30,Asia/Kolkata,44,ACA Stadium,Guwahati,18,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/sSNjJEkBAx1742900310RR---New-Logo.png,16,Kolkata Knight Riders,https://scores.iplt20.com/ipl/teamlogos/KKR.png,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,,,,,Match Abandoned
148,2024,1451,Sunrisers Hyderabad vs Punjab Kings,T20 D/N,Match 69,19 May 2024,15:30,19 May 2024,19:00,Asia/Kolkata,13,Rajiv Gandhi International Stadium,Hyderabad,20,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,15,Punjab Kings,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,Punjab Kings,Punjab Kings,Sunrisers Hyderabad,214/5 (20.0 Overs),215/6 (19.1 Overs),10.7,11.22,Sunrisers Hyderabad Won by 4  Wickets 
148,2024,1450,Royal Challengers Bengaluru vs Chennai Super Kings,T20 (N),Match 68,18 May 2024,19:30,19 May 2024,23:30,Asia/Kolkata,12,M Chinnaswamy Stadium,Bengaluru,19,Royal Challengers Bengaluru,https://scores.iplt20.com/ipl/teamlogos/NVAlbtIyB81740555172aFPMviEPyJ1710927747rcb.png,13,Chennai Super Kings,https://scores.iplt20.com/ipl/teamlogos/CSK.png,Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,218/5 (20.0 Overs),191/7 (20.0 Overs),10.9,9.55,Royal Challengers Bengaluru Won by 27  Runs 
148,2024,1449,Mumbai Indians vs Lucknow Super Giants,T20 (N),Match 67,17 May 2024,19:30,18 May 2024,23:30,Asia/Kolkata,21,Wankhede Stadium,Mumbai,17,Mumbai Indians,https://scores.iplt20.com/ipl/teamlogos/MI.png,77,Lucknow Super Giants,https://scores.iplt20.com/ipl/teamlogos/gPLvfvSC1X1711457972LSG.png,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,214/6 (20.0 Overs),196/6 (20.0 Overs),10.7,9.8,Lucknow Super Giants Won by 18  Runs 
148,2024,1448,Sunrisers Hyderabad vs Gujarat Titans,T20 (N),Match 66,16 May 2024,19:30,16 May 2024,23:30,Asia/Kolkata,13,Rajiv Gandhi International Stadium,Hyderabad,20,Sunrisers Hyderabad,https://scores.iplt20.com/ipl/teamlogos/SRH.png,35,Gujarat Titans,https://scores.iplt20.com/ipl/teamlogos/GT.png?v=1,Gujarat Titans,Gujarat Titans,Sunrisers Hyderabad,,,,,Match Abandoned
148,2024,1447,Rajasthan Royals vs Punjab Kings,T20 (N),Match 65,15 May 2024,19:30,15 May 2024,23:30,Asia/Kolkata,44,ACA Stadium,Guwahati,18,Rajasthan Royals,https://scores.iplt20.com/ipl/teamlogos/sSNjJEkBAx1742900310RR---New-Logo.png,15,Punjab Kings,https://scores.iplt20.com/ipl/teamlogos/PBKS.png,Rajasthan Royals,Rajasthan Royals,Punjab Kings,144/9 (20.0 Overs),145/5 (18.5 Overs),7.2,7.7,Punjab Kings Won by 5  Wickets 
